#NAME	Description	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHMX	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174ALBQ	180VHMQ	189VXZJ	195VXXY	199VOZQ	206AZFD	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287ADJQ	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388ADHL	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHR	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	319VLY	178VYDM	188VZJH	190VFYK	206VZFD	254VLXR	214VGWJ	021VLSF	287VDJQ	136VZXQ	250VSJJ	317VYL	338VHJY	139VLTW	038VLWS	063VWZB	211VLT	316VYJH	349VZNL	193VZXL	174VLBQ	314VLLY	253VXXJ	275VLSX
T1345	Apo-2L(TNFSF10)-induced apoptosis in melanoma	-0.063428954	0.631585058	-0.240468949	-0.186242973	0.000345824	0.221332689	0.008561444	-0.489721705	0.185811971	-0.105093882	0.524968202	0.030295787	-0.428627128	-0.269367295	0.346718436	0.278095464	-0.400932246	-0.439786722	0.305513262	0.009729856	-0.005426657	-0.004463937	0.087553628	0.634031407	0.608766136	-0.393048581	0.694464188	0.546709371	0.005461914	-0.236650878	-0.151797589	0.631827413	-0.294001879	-0.433915821	-0.230721297	-0.219940095	0.627456446	0.409612432	-0.219561294	0.568046925	0.433377554	0.554052027	-0.06288583	-0.306492792	-0.045381433	0.509287226	-0.277365156	-0.453533092	0.560043241	0.587060343	-0.106741164	-0.208677876	-0.477043205	0.615400303	0.584691458	0.530238026	0.627849189	0.564263133	0.250672973	-0.197327618	-0.365015225	-0.340603943	0.420549532	0.448339039	-0.21176179	-0.378933524	0.508619165	0.098015154	-0.359967062	-0.398417174	0.314458719	-0.463814499	0.432525012	0.4725497	0.381920007	-0.481828386	0.219659639	0.169364006	0.12646879	0.436641316	0.571103592	-0.067074701	0.262788491	0.280672383	-0.533633428	0.129793705	0.312765807	0.424135278	0.191257575	0.241355181	0.281874292	0.22901566	0.174569445	-0.100702498	0.292923282	-0.127193039	0.134262362	0.192697464	0.177143307	-0.175253421	-0.528571499	-0.043582508	-0.442844433	-0.394099688	-0.312519168	-0.577261571	-0.372174051	-0.026781446	0.055524062	0.343925474	-0.565735461	-0.020045657	-0.361997276	-0.237642227	-0.292690122	-0.497603972	-0.484269954	-0.547698853
T1346	FAK1 signaling in melanoma	0.082216046	0.504611504	-0.511816773	-0.203376317	-0.464636455	-0.028548615	-0.532779416	-0.430724143	-0.52402303	-0.328665337	0.46587112	-0.004865303	-0.590331026	-0.498376627	0.297826833	-0.315595005	-0.604812416	-0.465250274	0.563619933	-0.449530391	0.144650917	-0.310235911	0.090551169	0.50229068	0.517438962	-0.538329728	0.527901406	0.464923804	0.215301123	-0.620532401	-0.514785825	0.578488099	-0.51818424	-0.565877793	-0.515260652	-0.460122569	0.433732786	-0.032120459	-0.50517517	0.236152269	0.134160049	0.450041719	-0.229684829	-0.05818587	-0.430396245	0.4927085	-0.563388528	-0.57967427	0.526012857	0.481932818	-0.469966194	-0.548463555	-0.50970935	0.420691567	0.380579304	0.503750381	0.562815379	0.369653875	0.390198041	-0.390942969	-0.113730411	-0.513375467	0.245817542	0.380151639	-0.166072179	-0.429915152	0.495678486	-0.45041342	-0.521567509	-0.498446513	-0.421470968	-0.549374715	0.169483675	-0.138959529	0.277225887	-0.471297505	-0.315001269	0.28020002	0.191074716	-0.299076713	0.291038329	-0.250814288	-0.145904475	0.29268358	-0.48526745	-0.290785271	0.357660205	0.258791126	0.299872465	0.219963484	0.130315476	0.086528191	0.348752758	-0.215202927	0.594650375	0.409051853	0.485998528	0.499454463	0.4932087	0.068138144	-0.539087944	0.579769407	-0.439716044	-0.43943265	-0.466324408	-0.570344643	-0.486007499	0.05879377	0.416445447	0.59678282	-0.60716791	0.188255634	-0.170914101	-0.630999819	-0.326074827	-0.476490831	-0.454556407	-0.497252454
T1347	Development_SDF-1 signaling in hematopoietic stem cell homing	0.062332199	0.443848746	-0.527505622	-0.386154648	-0.492950282	-0.173038883	-0.486293957	-0.365002922	-0.434518746	-0.306435147	0.295657021	-0.305916328	-0.448706527	-0.386324547	-0.133717985	-0.370919557	-0.51823839	-0.336846171	0.518599115	-0.451086442	0.122780554	-0.24362184	0.049336099	0.441914039	0.468825054	-0.446320802	0.452765502	0.42240074	0.049753643	-0.469822543	-0.474336441	0.55646057	-0.448088659	-0.347211701	-0.515839162	-0.423834293	0.315697236	-0.088958236	-0.341839458	0.202011536	-0.002643646	0.425636231	-0.156733749	-0.169632098	-0.375769016	0.501858195	-0.438267101	-0.477971104	0.500734132	0.295326324	-0.434282686	-0.517875588	-0.446418425	0.49985739	0.381109629	0.377202509	0.459981392	0.199993678	0.059588352	-0.294547233	-0.190620623	-0.45122991	0.057607261	-0.058147113	-0.411897195	-0.413848152	0.451183615	-0.291420198	-0.441523958	-0.222767292	-0.425496452	-0.399348076	0.028222105	-0.345072648	-0.10730268	-0.382640714	-0.216317791	0.117226008	0.207296619	-0.084163593	-0.039361	-0.350188142	-0.186740638	0.210717763	-0.485168818	-0.283575061	0.257752099	0.216874957	0.184360514	0.19846061	0.005651383	0.098627697	0.235889133	-0.235783974	0.516035057	0.358609927	0.440194211	0.436706531	0.502285839	0.015585901	-0.260529122	0.515576342	-0.157994639	-0.182913354	-0.372187437	-0.424446168	-0.364540813	0.07792075	0.261562049	0.4541464	-0.403469113	0.163774619	-0.134964539	-0.394110661	-0.24357364	-0.406503705	-0.117314576	-0.197886374
T1348	Development_Gastrin in cell growth and proliferation	-0.043267735	0.378626969	-0.452866087	-0.418601546	-0.397262971	-0.211652334	-0.501367671	-0.254255221	-0.534892028	-0.342702209	0.28314437	-0.33780277	-0.442757754	-0.169709153	-0.201789876	-0.410991923	-0.282278472	-0.319619913	0.532062428	-0.492570524	-0.036071947	-0.425707898	-0.116405983	0.464635376	0.420066814	-0.410072273	0.375850306	0.398533729	-0.027496721	-0.344205357	-0.516679394	0.427790532	-0.382989376	-0.362832748	-0.454428142	-0.199606422	0.347735741	-0.242565332	-0.012652172	-0.039641789	-0.204181015	0.352565971	-0.273311772	-0.088257829	-0.34012678	0.43796503	-0.320781879	-0.249759753	0.473448647	0.080162273	-0.428111221	-0.403271505	-0.091781511	0.459188633	0.298585548	0.40146899	0.418103842	0.161856237	-0.039046968	-0.387002939	-0.179932975	-0.347245203	-0.004377806	-0.12075707	-0.441940192	-0.416977528	0.447225457	-0.444739017	-0.374724254	-0.194900933	-0.440993023	-0.39438709	-0.272516017	-0.259276651	-0.105438125	-0.325347932	-0.387039191	0.175909554	0.173888464	-0.191777001	0.012639042	-0.101991658	-0.169326164	0.161651493	-0.413090649	-0.231908101	0.22331278	0.185750373	0.183007795	0.103241068	0.063710051	0.040621928	0.262590088	-0.174359179	0.554119869	0.247685025	0.348008298	0.41413004	0.452141877	0.075606501	-0.120254038	0.472465097	-0.194952746	-0.190396094	-0.254731804	-0.39126191	-0.247407899	-0.021895594	0.173461304	0.420436452	-0.289715126	0.032529634	-0.122734616	-0.33827992	-0.149791296	-0.33334951	-0.200396087	-0.264545469
T1349	Brca1 and Brca2 in breast cancer	-0.135449511	0.414323059	-0.386964716	-0.410093445	-0.38161802	-0.173880281	-0.402088919	-0.108714452	-0.336528212	-0.282436395	0.496896336	-0.282457495	-0.373769873	-0.140742551	-0.339968541	-0.265650345	-0.289880353	-0.22354324	0.121599359	-0.26238517	-0.236884847	-0.363085967	-0.470889656	0.248448012	0.48168245	-0.413353103	0.392434707	0.454855946	-0.457481726	-0.388183508	-0.25585183	0.394036567	-0.511553037	-0.382595557	-0.39294171	-0.220949585	0.455918024	-0.492885391	-0.32015382	-0.396420572	0.089104389	0.524610378	-0.455140438	-0.426992016	-0.38901985	0.476670651	-0.319787991	-0.167356298	0.417293467	-0.127135308	-0.380207766	-0.449903164	-0.272062387	0.332052863	-0.131530559	0.397921196	0.391153736	0.353408366	-0.333115067	-0.441468979	-0.318139284	-0.399146176	-0.027008283	-0.309973667	-0.179160498	-0.377669278	0.409170221	-0.256600591	-0.268291959	-0.079123139	-0.440685806	-0.411367049	-0.429598058	-0.277547895	-0.395196246	-0.450795361	-0.114814507	0.554582298	0.541109351	-0.211710586	0.170315672	0.354992981	0.319037227	0.358277659	0.241695344	0.408719068	0.49557617	0.110461964	0.579944096	0.59582782	0.483747543	0.490039793	0.608224249	0.360473996	-0.269253983	-0.376604399	-0.420074388	-0.153047655	-0.111370678	-0.423578189	-0.136602578	-0.070440227	-0.085716481	-0.086725941	-0.132956885	-0.347699555	-0.099894001	-0.205394445	-0.1739935	-0.231616831	-0.284416457	-0.310067738	-0.387014837	-0.495134123	-0.272343013	-0.361575043	-0.297339915	-0.198493426
T1350	Complement pathway disruption in thrombotic microangiopathy	0.337317037	0.040832094	-0.161699883	-0.040603463	-0.256165285	0.242684368	-0.365101049	0.098141921	-0.364855213	0.098334944	0.238565935	0.039927325	-0.082701067	-0.304572383	0.241283264	-0.220711317	-0.375123909	0.020570012	0.272627006	-0.261548714	0.465354773	0.179705274	0.204210669	0.084760799	0.230345764	-0.094502951	0.32503834	0.190445801	0.271113827	-0.247216208	-0.319759335	0.206348275	-0.087624514	-0.34256975	-0.159279067	-0.265329676	0.346685572	-0.065178567	-0.445638085	-0.005545069	0.373916465	0.118622103	0.22003675	0.490386921	-0.062728859	0.262145611	-0.366078627	-0.348621789	0.21003021	0.348020454	-0.239405806	-0.334436743	-0.232865793	0.22819465	0.233834131	0.28152833	0.124505815	-0.095149064	0.380764799	0.050100127	0.416196722	-0.094420811	0.462326989	0.133040437	0.138347471	0.20973001	0.287352955	-0.088362635	0.07892203	-0.424947326	-0.254295538	-0.269978081	-0.010465588	0.200055407	0.312066799	-0.189071202	-0.081422641	-0.052192008	0.076093481	0.073669397	0.097693492	-0.281573448	-0.142845541	0.043699902	-0.058686545	-0.317729629	0.061502522	0.039797505	-0.010983662	-0.078791421	-0.131605217	-0.101568884	-0.073259321	-0.158360062	0.27855683	0.050299441	0.106227477	0.059264355	-0.052910673	-0.095456729	-0.441077383	0.057489672	-0.46666368	-0.481946983	-0.408855442	-0.387804308	-0.328120516	-0.081959104	-0.08250785	0.120858964	-0.454088112	-0.098998089	-0.065493091	-0.46708185	-0.115747612	-0.243319104	-0.447072539	-0.420668732
T1351	TGF-beta signaling via microRNA in breast cancer	0.325056386	0.347243594	-0.3509152	-0.179574353	-0.2128674	0.266171173	-0.350040169	-0.318995314	-0.365072173	0.053783074	0.448197678	-0.172323108	-0.234997966	-0.302199387	-0.305013044	-0.212226832	-0.330332655	0.007107929	0.292101993	-0.297903039	0.034351016	-0.076262285	0.158766151	0.157414796	0.413521694	-0.274779455	0.396128246	0.376058009	0.119964228	-0.224827291	-0.303321366	0.427012726	-0.348336584	-0.500412131	-0.384517241	-0.269482803	0.41092557	-0.055806633	-0.099003355	0.124033763	-0.026670105	0.375663451	-0.241118774	0.239302005	0.090587665	0.552250105	-0.301721628	-0.153808037	0.419982711	0.379086213	-0.226098424	-0.2723975	-0.155999109	0.352669221	0.113981773	0.279084612	0.23579784	0.311849656	0.25158013	-0.169911195	0.053100521	-0.004804571	0.54119832	0.237262773	-0.114612182	-0.347514633	0.422088715	-0.303746061	0.107812676	-0.398350467	-0.041564368	-0.490643064	-0.192199852	-0.048901428	-0.231128249	-0.469901939	-0.333126095	0.232540268	0.123645512	-0.249452329	0.18479861	-0.247848277	-0.025373485	0.202817238	-0.389631045	-0.097771453	0.256358279	0.243878661	0.231849323	0.060682594	0.243602716	0.106385991	0.213344366	-0.242371994	0.229287451	0.024529327	0.404013547	0.104691461	0.33492975	-0.226339895	-0.205524122	0.260058441	-0.343846006	-0.336906488	-0.294200962	-0.336901498	-0.337654849	-0.16294286	0.16557449	0.272655559	-0.259607547	-0.097318876	-0.155304982	-0.380217396	0.066158928	-0.209014908	-0.469617772	-0.354889744
T1352	Th1 and Th17 cells in an autoimmune mechanism of emphysema formation in smokers	0.249864901	0.55928037	-0.373234782	0.446119769	-0.146002073	0.426074939	-0.154880325	-0.248142488	-0.153725867	0.278973034	0.553418378	0.495608103	-0.512452441	-0.459383739	0.44158512	0.381198933	-0.537396082	-0.207686631	0.217244277	0.036570794	-0.155192446	-0.125348365	-0.070087481	0.51895843	0.321425427	-0.544590597	0.351020063	0.256407609	-0.117060244	-0.462553729	-0.445222504	0.335560618	-0.378055638	-0.293779603	-0.453832928	-0.457443195	0.577960167	0.416284488	-0.619651923	0.425596085	0.430162287	0.493081611	-0.158496398	0.417970046	-0.378182544	0.189696641	-0.493834228	-0.533946799	0.44956482	0.520929077	-0.377240926	-0.38711588	-0.44596007	0.258972353	0.199194515	0.464619987	0.506910743	0.530281975	0.541898866	-0.323965721	-0.132637076	-0.289480148	0.2567873	0.216715737	0.385038294	-0.486659491	0.262987873	-0.085930339	-0.323343833	-0.534061835	-0.231826409	-0.511309812	0.333629717	0.359395385	0.249676524	-0.321545077	-0.114184571	0.400248811	0.322711034	-0.008133746	0.50603744	0.200125652	0.443774457	0.281702244	0.039984626	0.181912783	0.527587024	0.423588024	0.33006919	0.416771039	0.363022223	0.413850483	0.424653633	0.221668127	0.386363542	-0.287135121	-0.278765633	0.032499587	-0.069296505	-0.437616398	-0.535355228	-0.309686886	-0.581802866	-0.607337553	-0.56014669	-0.553780701	-0.53102724	0.239896226	-0.010824412	0.093922781	-0.482972341	-0.223976208	-0.009582801	-0.569809333	-0.336354109	-0.301947326	-0.606658138	-0.478876532
T1353	Apoptosis and survival_Inhibition of ROS-induced apoptosis by 17beta-estradiol	0.064104144	0.641583051	-0.632424374	-0.281115692	-0.545756633	0.290882201	-0.594670098	-0.556388988	-0.485489815	-0.238617875	0.591785971	0.048640306	-0.618193655	-0.528012708	-0.074555595	-0.467336836	-0.686351674	-0.453168641	0.661327573	-0.335718091	0.208119983	-0.133504952	0.216975193	0.611965429	0.619350431	-0.612197409	0.617089008	0.609722794	0.087990749	-0.746473034	-0.637676981	0.66196152	-0.619369443	-0.72380845	-0.609521142	-0.559628157	0.592088809	-0.08523966	-0.579796052	0.331322204	0.302061125	0.57550999	-0.150947893	0.164832663	-0.480599047	0.699144401	-0.724020486	-0.612552795	0.657708423	0.579462809	-0.485900389	-0.681407705	-0.611469086	0.58399927	0.580517015	0.697177347	0.619825698	0.421401995	0.25879081	-0.390890108	-0.234086682	-0.57932223	0.586395321	0.370809622	-0.231074343	-0.503341866	0.6950394	-0.453943954	-0.496933511	-0.606078259	-0.327860148	-0.646690228	0.209113811	0.174333867	0.161765697	-0.638604688	-0.366654302	0.405215132	0.354613033	-0.122930174	0.505412669	-0.039376399	-0.005687822	0.298956275	-0.284223743	-0.144185733	0.478298797	0.421439816	0.446970175	0.422889526	0.360336185	0.316054083	0.424161086	-0.0321613	0.565709511	0.083175102	0.388263147	0.467353777	0.288488106	-0.381476054	-0.501551702	0.500584641	-0.623548737	-0.588616439	-0.639642448	-0.682416453	-0.604123867	0.111935097	0.085805697	0.446383096	-0.657499616	0.188276338	-0.440231084	-0.726529645	-0.432999788	-0.590631727	-0.639621315	-0.667986879
T1354	Role of ZNF202 in regulation of expression of genes involved in atherosclerosis	0.035536331	0.278712118	-0.280807979	-0.037954717	-0.225675917	-0.106547494	0.173091554	-0.438877993	0.303805345	0.192083755	0.282765646	-0.085507681	-0.401244333	-0.638037999	0.097889385	0.220359264	-0.376992962	-0.206857544	0.069218851	-0.040536887	-0.314819516	0.21706597	-0.218707382	0.452323179	0.186111768	-0.21400381	0.379030324	0.28234426	0.17968138	-0.233033077	-0.155474157	0.394332798	-0.385605588	-0.33579538	0.040387459	-0.608344868	0.442473496	0.452737192	-0.306482437	0.539580171	0.139640891	0.101625476	0.015936479	-0.184881339	-0.508803524	0.273373792	-0.056211546	-0.457482141	0.213666509	0.3090291	-0.009416716	-0.524158152	-0.356236397	0.203043911	0.384894063	0.204913216	0.324866279	0.413978919	0.371637739	-0.276663281	-0.136926704	-0.47210225	0.075751211	0.299802274	0.181272364	0.053480568	0.065006179	0.064230327	-0.205500159	-0.555544134	0.073959773	0.035698011	0.423489976	0.359400647	0.436421429	-0.297920269	-0.031945684	0.02066134	0.08062342	-0.150507998	0.164283137	-0.047905412	0.279558731	0.264169116	-0.376931092	0.113575954	0.353696149	0.188104705	0.028751788	0.164467846	0.010333438	0.01201681	0.102999017	0.014602365	0.538512955	0.272514452	0.39691577	0.520220128	0.391383796	0.356435119	0.162380374	0.519058545	-0.258908339	-0.399538835	-0.096959873	0.162793938	-0.185322871	0.494536464	0.579355327	0.525864983	-0.105623089	0.440935416	0.318809192	0.115219514	0.026069394	-0.024041638	-0.219069606	-0.417174359
T1355	Apoptosis and survival_Endoplasmic reticulum stress response pathway	-0.021251169	0.595878262	-0.570654659	-0.327493184	-0.494694541	-0.160400258	-0.558547875	-0.429919257	-0.425968099	-0.345951057	0.51331162	0.027440162	-0.489071304	-0.288722807	-0.142794198	-0.385364719	-0.469676481	-0.459540765	0.592105133	-0.406038179	0.083091087	-0.359848493	0.057697653	0.500717511	0.601481185	-0.586753949	0.615400016	0.505701011	-0.014211241	-0.502978493	-0.572077903	0.616416408	-0.578893661	-0.577755189	-0.521349512	-0.333229976	0.557869821	0.01583494	-0.415230283	0.449068017	0.295741457	0.552381115	-0.217664001	-0.076518028	-0.35240432	0.608379494	-0.486272494	-0.40387361	0.610165823	0.493319213	-0.527690463	-0.534289584	-0.342398005	0.594415886	0.35250993	0.538037647	0.570538493	0.324260137	0.29385812	-0.450645065	-0.172942914	-0.48557049	0.362510513	0.274847733	-0.244011567	-0.44334567	0.556113823	-0.4819654	-0.439208943	-0.416532663	-0.425333527	-0.606304481	0.151791108	-0.133090615	-0.077037184	-0.559146806	-0.312506986	0.34310225	0.377018032	-0.075149005	0.317090392	0.084808929	0.135319276	0.396776981	-0.420811974	0.023926242	0.472245984	0.348731147	0.426551043	0.368088808	0.402355942	0.305466373	0.448432391	-0.00749591	0.499080609	0.119194878	0.253537711	0.195309294	0.124342862	-0.218093339	-0.37038903	0.262425196	-0.502520341	-0.455815009	-0.49101337	-0.571261078	-0.476840718	-0.111822418	-0.060848767	0.28657859	-0.507849354	-0.087063517	-0.367790995	-0.573060013	-0.28535779	-0.533703562	-0.563962187	-0.571466204
T1356	Immune response_Role of DAP12 receptors in NK cells	0.019621969	0.485633317	-0.43751464	-0.420194259	-0.350061144	-0.061533838	-0.470016456	-0.312856308	-0.384235899	-0.383450357	0.486998618	-0.163002051	-0.494433345	-0.321170026	0.195219905	-0.225115044	-0.455226951	-0.31671382	0.588012214	-0.303759319	0.251830661	-0.27217546	0.302984108	0.572668476	0.496632865	-0.465247623	0.46840038	0.483682332	0.195131587	-0.392538098	-0.552409065	0.553805433	-0.512229116	-0.326744341	-0.541308577	-0.369703475	0.404823068	0.142586848	-0.536972704	0.338660201	0.246313754	0.551694422	-0.207821441	0.186147562	-0.402090487	0.51823591	-0.420313498	-0.418194593	0.571992398	0.465071979	-0.447745468	-0.44107144	-0.393578004	0.545889815	0.377575644	0.482488812	0.582413716	0.373043248	0.106653227	-0.346685757	-0.01318542	-0.458617822	0.234892145	0.118640289	-0.375589977	-0.455122438	0.496253456	-0.263563079	-0.412767992	-0.284273921	-0.345180618	-0.41634001	0.2453391	0.036750183	0.284516101	-0.380720594	-0.155575259	0.17024432	0.271025175	0.100323165	0.310932791	-0.21185501	-0.122117395	0.250566744	-0.405804293	-0.254283679	0.294781476	0.102539623	0.280274079	0.236577562	0.175489044	0.045362392	0.221631407	-0.143338816	0.594320319	0.190598412	0.268722853	0.340855022	0.3533715	-0.360749125	-0.450650911	0.373666239	-0.331909966	-0.295589281	-0.360759913	-0.49495598	-0.472833692	-0.149397115	-0.108793805	0.393821275	-0.347343596	-0.197522977	-0.219587593	-0.445614969	-0.341434344	-0.37168369	-0.272600289	-0.270020821
T1357	Proinflammatory cytokine release from eosinophils in asthma	0.094815743	0.41516494	0.017538542	0.007676072	0.105643648	0.360583557	0.115748272	0.052233962	0.066610991	-0.051008032	0.217744374	0.114869356	-0.133561117	-0.19526148	0.398974801	0.360652947	-0.234460292	-0.257618992	0.264845611	-0.333031927	0.482965952	0.103904157	0.239597388	0.197501924	0.406623711	-0.222860981	0.285316757	0.204441343	0.206143967	-0.070404382	-0.217169174	0.342757671	0.089354452	-0.065661178	-0.048342974	-0.16979511	0.499220341	0.395989197	-0.434394444	0.466789628	0.504220383	0.358927421	0.3007217	0.201424787	0.243345829	0.206133249	-0.099978283	-0.408678444	0.405486383	0.60462821	0.212019714	0.07506457	0.122286401	0.540491894	0.483776273	0.439336373	0.410697896	0.233715819	0.311453706	0.360050711	0.284086892	0.139631454	0.368010341	0.385778598	0.117333589	-0.12905465	0.393717641	0.216914186	-0.036297749	-0.382147258	0.264982415	-0.089533783	0.499929124	0.381835564	0.316086395	-0.20866127	0.20634738	-0.470545995	-0.585514313	0.226040182	0.444431051	-0.427576245	-0.326746971	-0.405584051	-0.217952858	-0.525026451	-0.356067092	0.170734963	-0.460336299	-0.344890645	-0.571962367	-0.450300355	-0.525136209	-0.440528814	0.440295432	0.170344438	0.397687717	0.140758555	0.228051248	0.180295579	-0.455621828	-0.042857198	-0.263581259	-0.405819073	-0.328137889	-0.331813392	-0.423615495	-0.310003674	0.054757526	0.323443017	-0.365185651	0.072193608	0.163966785	-0.295857256	0.085508645	-0.216607664	-0.426580111	-0.25306939
T1358	L-Alanine, L-Cysteine, and L-Methionine metabolism / Human version	-0.12728901	-0.05306285	-0.064937993	0.241086733	-0.028066136	-0.159237541	0.005323183	-0.185110738	-0.122509575	-0.164739028	0.143563345	0.489913792	-0.282199721	-0.217286672	0.150062979	-0.031578632	-0.219600996	0.026576303	0.158733753	0.095812425	-0.248709981	-0.28208672	-0.32995605	-0.271598004	-0.060131526	-0.005370986	-0.008324209	-0.073112079	0.10946113	0.071969206	0.160768109	-0.204032472	0.09661575	-0.039090546	-0.159247253	-0.27317921	-0.231907934	-0.187866986	0.074172951	0.210801147	-0.031841755	-0.048783481	-0.040251656	-0.300010405	-0.225733195	-0.025283586	0.034064757	-0.290348747	0.056444612	-0.035896406	-0.19881902	-0.081095762	0.096024726	0.094107512	0.005205291	-0.174444136	0.17209362	-0.013781012	-0.227427495	-0.267431485	-0.349418693	-0.162348276	-0.266359198	-0.060228243	0.164333987	-0.125124143	0.058614912	-0.279930287	0.012473021	0.186812959	-0.313921657	0.106524919	-0.182889434	0.098083285	0.011389375	-0.043027248	0.211956284	-0.017705493	0.078336484	0.224918064	-0.142838115	0.014371205	0.253403184	-0.04825677	0.171545714	0.104879565	-0.124536821	0.215807917	-0.04582946	0.056397809	-0.056345535	-0.037566167	-0.040053203	0.349656602	-0.096457858	0.284938738	0.006269057	-0.026273489	0.025458722	0.181393308	0.347142898	0.06674566	0.277668165	0.174790935	0.186934555	0.269958516	0.024589106	0.356512477	0.083514977	0.456280652	0.188591714	0.081745369	0.226681057	0.131014372	0.279065158	0.195197907	0.217587429	0.221010312
T1359	Immune response_Antigen presentation by MHC class I	-0.007618707	0.661811666	-0.50241812	0.106405477	-0.458287095	-0.012728942	-0.428527757	-0.558499636	-0.401315316	-0.313805182	0.673570209	0.329486263	-0.600964591	-0.525591709	-0.276094698	-0.156228567	-0.572802541	-0.348425199	0.504342584	0.091017046	-0.336766204	-0.469589518	-0.074516031	0.422612031	0.540648929	-0.569329887	0.541349232	0.572418309	-0.226815721	-0.583759657	-0.442552444	0.576557698	-0.618446751	-0.536109926	-0.509416565	-0.561346473	0.631482198	-0.180267911	-0.500456663	0.249921545	0.279209298	0.630749423	-0.461837972	0.068836604	-0.529763319	0.632943133	-0.572520916	-0.503579384	0.601369994	0.395733289	-0.482079842	-0.592157916	-0.538858964	0.50573392	0.31840478	0.59931962	0.57339904	0.572439638	-0.196274461	-0.533367883	-0.564115678	-0.559672482	0.131246471	0.080259619	0.223482681	-0.468931261	0.642328077	-0.416754403	-0.528908214	-0.355317113	-0.477905718	-0.548588037	-0.097671064	-0.154456355	-0.250897792	-0.61539601	0.084034094	0.643567384	0.61306656	-0.004493663	0.549414237	0.448160236	0.487168768	0.603338137	0.289574976	0.408635649	0.666345424	0.450437037	0.561837638	0.629548507	0.611068056	0.594992984	0.671167656	0.393178685	-0.046857991	-0.428756123	-0.506409946	-0.461318913	-0.504439001	-0.665906505	-0.587723754	-0.390661632	-0.406380888	-0.454585936	-0.394150384	-0.603494589	-0.605169655	-0.28566456	-0.55995347	-0.127706674	-0.650116745	-0.596328796	-0.617698852	-0.591959705	-0.547151608	-0.569862209	-0.601652407	-0.584481612
T1360	Immune response_Lectin induced complement pathway	0.135625878	-0.028235795	0.039459651	-0.112579547	-0.199587682	0.235488434	-0.012430634	0.089624478	0.193707498	-0.127378924	0.035330769	-0.191458192	0.04255247	-0.072271103	0.122901846	-0.275406667	-0.312158946	-0.036592199	0.329122875	-0.139815557	0.32254039	0.295193067	0.140334453	-0.043638463	0.113309723	-0.10159293	0.164427115	0.113500482	0.270839133	-0.083823418	-0.212192592	0.094720823	0.03623194	-0.111317205	-0.191941681	-0.051857335	0.172514995	0.279700787	-0.506622062	0.239426417	0.347584958	0.052889546	0.490120647	0.381406022	0.152651069	0.02626256	-0.281230313	-0.168946605	0.085367558	0.510165749	0.088753591	-0.146672104	-0.104466183	0.299556772	0.289447732	0.349607092	0.038849132	0.012337982	0.378741596	0.113770635	0.39269049	-0.010556528	0.252822085	0.154333535	-0.007559082	0.057820382	-0.018204955	0.141071488	-0.011420283	-0.267567876	0.193494981	-0.063691484	0.259586456	0.122395309	0.195454766	-0.09572983	0.219618838	-0.281116177	-0.398585345	0.291759717	0.158455752	-0.426715119	-0.249399409	-0.177581957	-0.382893625	-0.419854514	-0.318687117	-0.039072323	-0.389849031	-0.375168515	-0.350898317	-0.395749552	-0.428331306	-0.313143828	0.381081361	0.239843433	0.265950019	0.232209395	0.060114298	0.104329896	-0.203375957	0.04645652	-0.130293037	-0.317147158	-0.085629536	-0.281199904	0.132932504	0.049993636	-0.008231721	0.47549411	-0.313757504	0.005320629	0.112522038	-0.211538817	0.142821832	-0.222054895	-0.344480112	-0.202386897
